"S.N.","Project Code","Partner Institution","Partner Code","Name of the Project","State","State Code","Project District","District Code","New Local Unit","Local Unit code","Branch","BLB","Extension Counter","Tablet","Other Major Products (Local units coverage)","Beneficiaries","S-CF Funds","Allocated Funds to Local Units","Allocated Beneficiaries at Local Units","Female Pct","Total Beneficiaries","Female Beneficiaries","Status","Start date","End Date","Project Year"
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Mahottari",18,"Sasmi",207,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Mahottari",18,"Sonam",208,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Gandaki",4,"Manang",38,"Chame",448,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Gandaki",4,"Manang",38,"Narfu",449,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Gandaki",4,"Manang",38,"Nasong",450,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Gandaki",4,"Manang",38,"Neshyang",451,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Mugu",65,"Chhyanath",661,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Mugu",65,"Khatyang",662,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Mugu",65,"Mugumakarmarog",663,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Mugu",65,"Soru",664,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Belkotgadi",301,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Bidur",302,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Dupcheshwor",303,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Kakani",304,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Kispang",305,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Likhu",306,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Meghang",307,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Panchakanya",308,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Shivapuri",309,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Suryagadi",310,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Tadigaun",311,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Bagmati",3,"Nuwakot",28,"Tarkeshwor",312,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Bahudarmai",380,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Bindyabasini",381,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Birgunj",382,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Chipaharamai",383,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Dhobini",384,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Jagaranathpur",385,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Jirabhawani",386,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Kalikamai",387,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Pakaha Mainpur",388,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Parsagadi",389,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Paterwa Sugauli",390,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Pokhariya",391,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Sakhuwa Prasauni",392,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Parsa",34,"Thori",393,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Aairawati",544,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Gaumukhi",545,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Jhimruk",546,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Mallarani",547,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Mandavi",548,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Naubahini",549,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Pyuthan",550,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Sarumarani",551,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Pyuthan",55,"Swargadwari",552,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Baudhimai",345,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Brindawan",346,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Chandrapur",347,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Dewahi Gonahi",348,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Durga Bhagawati",349,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Phatuwa Bijayapur",359,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Gadhimai",350,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Gajura",353,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Garuda",351,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Gaur",352,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Ishanath",354,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Katahari",355,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Madhav Narayan",356,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Maulapur",357,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Paroha",358,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Rajdevi",360,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Rajpur",361,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Rautahat",32,"Yamunamai",362,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Pariwartan",553,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Lungri",554,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Madi",555,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Rolpa",557,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Runtigadi",558,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Sunil Smriti",561,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Ganga Dev",559,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Sunchahari",560,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Thawang",562,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rolpa",54,"Tribeni",563,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Western Rukum",77,"Aathabiskot",564,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Western Rukum",77,"Banfikot",565,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Eastern Rukum",52,"Bhume",775,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Western Rukum",77,"Chaurjahari",566,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Western Rukum",77,"Musikot",568,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Eastern Rukum",52,"Puthauttarganga",776,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Western Rukum",77,"Sanibheri",569,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Eastern Rukum",52,"Sisne",777,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Western Rukum",77,"Tribeni",570,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Butwal",511,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Devdaha",512,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Gaidahawa",513,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Kanchan",514,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Kotahimai",515,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Lumbini Sanskritik ",516,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Marchabari",517,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Mayadevi",518,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Omsatiya",519,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Rohini",520,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Sainamaina",521,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Samarimai",522,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Suddhodhan",525,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Siddharthanagar",523,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Siyari",524,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 5",5,"Rupandehi",48,"Tilotamma",526,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Bagchaur",571,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Banagad",572,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Chhatreshwori",573,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Darma",574,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Dhorchaur",575,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Kalimati",576,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Kapurkot",577,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Kumakhmalika",578,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Sharada",579,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Karnali",6,"Salyan",53,"Tribeni",580,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Saptari",15,"Agnisayir Krishnasarawan",140,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Saptari",15,"Balan Bihul",141,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
77,"5-3-223","eSewa Fonepay Pvt. Ltd.",6,"eSewa Cash Point","Province 2",2,"Saptari",15,"Belhi Chapena",142,0,0,0,0,1,0,0,133630.289532294,168.229398663697,22,168,37,"Ongoing","2019-05-01","2020-07-31",
